date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-05-07,MLB,823467,single,1,費城人 勝,2.234,0.683,0.4476,0.2353,A,0.0852,510,6369.0,LOSS,-510,5859.0,
2026-05-07,MLB,822741,single,1,國民 勝,1.768,0.7657,0.5656,0.2001,A,0.0921,470,5859.0,WIN,361.0,6220.0,
2026-05-07,PARLAY,823467+825090,2-parlay,2,2-串（費城人 勝、AZ 勝）,5.426,0.4103,0.1843,1.2263,PARLAY,0.0416,260,6220.0,LOSS,-260,5960.0,
2026-05-07,PARLAY,823467+822741,2-parlay,2,2-串（費城人 勝、國民 勝）,3.95,0.523,0.2532,1.0656,PARLAY,0.0542,320,5960.0,LOSS,-320,5640.0,
2026-05-08,MLB,824443,single,1,守護者 勝,1.873,0.6978,0.5339,0.1639,A,0.0703,450,5640.0,WIN,393.0,6033.0,
2026-05-08,MLB,825088,single,1,AZ 勝,2.656,0.5282,0.3765,0.1517,A,0.0487,370,6033.0,LOSS,-370,5663.0,
2026-05-08,PARLAY,824443+825088,2-parlay,2,2-串（守護者 勝、AZ 勝）,4.975,0.3686,0.201,0.8337,PARLAY,0.0315,180,5663.0,LOSS,-180,5483.0,
2026-05-09,MLB,824444,single,1,守護者 勝,2.446,0.5489,0.4088,0.1401,A,0.0474,320,5483.0,LOSS,-320,5163.0,
2026-05-10,MLB,824765,single,1,光芒 勝,2.107,0.5821,0.4746,0.1075,A,0.0409,260,5163.0,WIN,288.0,5451.0,
2026-05-10,MLB,823221,single,1,海盜 勝,2.313,0.5339,0.4323,0.1016,A,0.0358,240,5451.0,LOSS,-240,5211.0,
2026-05-10,PARLAY,824765+823221,2-parlay,2,2-串（光芒 勝、海盜 勝）,4.873,0.3108,0.2052,0.5147,PARLAY,0.0199,100,5211.0,LOSS,-100,5111.0,
2026-05-10,PARLAY,823221+825085,2-parlay,2,2-串（海盜 勝、AZ 勝）,5.142,0.2839,0.1945,0.4598,PARLAY,0.0167,90,5111.0,LOSS,-90,5021.0,
2026-05-11,MLB,824199,single,1,太空人 勝,2.045,0.5942,0.489,0.1052,A,0.0412,260,5021.0,LOSS,-260,4761.0,
2026-05-12,MLB,824442,single,1,守護者 勝,2.34,0.5629,0.4274,0.1356,A,0.0473,280,4761.0,WIN,375.0,5136.0,
2026-05-12,MLB,824521,single,1,紅人 勝,2.174,0.5778,0.46,0.1178,A,0.0436,280,5136.0,LOSS,-280,4856.0,
2026-05-12,PARLAY,824442+824521,2-parlay,2,2-串（守護者 勝、紅人 勝）,5.087,0.3252,0.1966,0.6545,PARLAY,0.024,120,4856.0,LOSS,-120,4736.0,
2026-05-14,MLB,824517,single,1,國民 勝,2.313,0.5423,0.4323,0.1099,A,0.0387,230,4736.0,LOSS,-230,4506.0,
2026-05-15,MLB,824194,single,1,太空人 勝,1.946,0.7022,0.5139,0.1883,A,0.0775,360,4506.0,WIN,341.0,4847.0,
2026-05-15,MLB,824439,single,1,守護者 勝,2.026,0.5738,0.4936,0.0802,A,0.0317,190,4847.0,LOSS,-190,4657.0,
2026-05-15,PARLAY,824194+824439,2-parlay,2,2-串（太空人 勝、守護者 勝）,3.943,0.4029,0.2536,0.5886,PARLAY,0.03,140,4657.0,LOSS,-140,4517.0,
2026-05-16,MLB,824359,single,1,落磯 勝,2.505,0.6118,0.3992,0.2125,A,0.0708,360,4517.0,WIN,542.0,5059.0,
2026-05-16,MLB,824193,single,1,太空人 勝,2.106,0.6419,0.4748,0.167,A,0.0636,400,5059.0,WIN,442.0,5501.0,
2026-05-16,PARLAY,824359+824193,2-parlay,2,2-串（落磯 勝、太空人 勝）,5.276,0.3927,0.1895,1.0715,PARLAY,0.0376,210,5501.0,WIN,898.0,6399.0,
2026-05-17,MLB,824599,single,1,小熊 勝,1.716,0.6924,0.5828,0.1096,A,0.0526,420,6399.0,LOSS,-420,5979.0,
