date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-28,PARLAY,824610+823310,2-parlay,2,2-串（白襪 勝、小熊 勝）,4.356,0.4005,0.2296,0.7447,PARLAY,0.0333,130,3777.0,WIN,436.0,4213.0,
2026-04-28,PARLAY,824610+823956,2-parlay,2,2-串（白襪 勝、道奇 勝）,3.456,0.4924,0.2894,0.7016,PARLAY,0.0429,180,4213.0,LOSS,-180,4033.0,
2026-04-28,PARLAY,824610+823956+823310,3-parlay,3,3-串（白襪 勝、道奇 勝、小熊 勝）,7.842,0.2643,0.1275,1.0724,PARLAY,0.0235,90,4033.0,LOSS,-90,3943.0,
2026-04-28,PARLAY,824610+823310+823390,3-parlay,3,3-串（白襪 勝、小熊 勝、海盜 勝）,7.833,0.258,0.1277,1.0211,PARLAY,0.0224,90,3943.0,LOSS,-90,3853.0,
2026-04-28,PARLAY,824610+823956+823310+823390,4-parlay,4,4-串（白襪 勝、道奇 勝、小熊 勝、海盜 勝）,14.099,0.1703,0.0709,1.4007,PARLAY,0.016,60,3853.0,LOSS,-60,3793.0,
2026-04-28,PARLAY,824610+823956+823310+823390+824849,5-parlay,5,5-串（白襪 勝、道奇 勝、小熊 勝、海盜 勝、金鶯 勝）,31.47,0.089,0.0318,1.8005,PARLAY,0.0026,10.0,3793.0,LOSS,-10.0,3783.0,強制五關 NT$10
2026-04-29,PARLAY,823312+824608,2-parlay,2,2-串（小熊 勝、白襪 勝）,7.01,0.3382,0.1427,1.3704,PARLAY,0.0342,130,3783.0,WIN,781.0,4564.0,
2026-04-29,PARLAY,824608+823958,2-parlay,2,2-串（白襪 勝、道奇 勝）,5.809,0.3127,0.1721,0.8166,PARLAY,0.0255,120,4564.0,LOSS,-120,4444.0,
2026-04-29,PARLAY,823312+824608+823958,3-parlay,3,3-串（小熊 勝、白襪 勝、道奇 勝）,14.349,0.1937,0.0697,1.7794,PARLAY,0.02,90,4444.0,LOSS,-90,4354.0,
2026-04-29,PARLAY,823312+824608+823796+823958+824525,5-parlay,5,5-串（小熊 勝、白襪 勝、釀酒人 勝、道奇 勝、洛磯 勝）,73.452,0.0557,0.0136,3.091,PARLAY,0.0026,10.0,4354.0,LOSS,-10.0,4344.0,強制五關 NT$10
2026-04-30,PARLAY,823714+823795,2-parlay,2,2-串（藍鳥 勝、釀酒人 勝）,4.359,0.3809,0.2294,0.6603,PARLAY,0.0295,130,4344.0,LOSS,-130,4214.0,
